TEXTS,RESULT
"GNM
자연의품격
유기농
양배추브로콜리진액
유기농 사과농축액을 넣어
맛있는 유기농 양배추브로콜리
제철에 수확한 국산 유기농 양배추를 엄선하고, 유기농 브로골리와
유기농 사과농축액을 더해 맛있는 유기가공식품 인증 제품입니다.",0
"유기농양배추
브로콜리진액
유기가공식품
자연의품격 유기농 양배추 브로콜리 진액이
특별한 이유!
CHECK
CHECK 3
진류농약 걱정없는
유기가공식품
인증 제품
유기농 사과농축액을 넣어
맛있는 양배추즙
100% 유기농
원료 사용
물, 바람, 흙, 태양
그리고 농부들이 흘린 땀이 만나 탄생한 유기농 양배추
그원물의 힘을
자연의품격이 정직하게 담아냅니다.",0
"유기가공식품
IORGANC
주목 1.
유기가공식품 인증,
유기농양배추 브로콜리 진액
화학비료와 유기합성농약을 사용하지 않고 재배한
100% 유기농 원물만 엄선해 사용합니다.",0
"실제 유기농 양배추를
수확하는 사진입니다.",0
"유기농 양배추 브로콜리 진액은 유기가공식품 취급사항을
철저히 준수하고,유기농 양배추와유기농 브로콜리,
유기농 사과농축액을 엄선해 한포에 맛있게 담은 제품입니다.",0
"구리 가족이 먹호 소주한 복거회
원료부터 꼼꼼하게!
유기
유기농산물 합성농약 X 화학비료 X
친환결
농산물
.""유기가공식품에사용되는 원료
유기
무농약농산물
합성농약
화학비료 。
*화학비료는 권장
시비랑의 1/30내 사용
·참고자료 : 국립농산품질관리원 친환경 인증관리정보시스템
유기가공식품
「 인증 전문기관 검증 →
유기적순수섬을
유지한제조과정
유기원료사용
유기가공식품은 유기합성농악과 화학비료를 일체 사용하지 않고
재배한 유기농산물을 원료로 사용한 가공식품 중
가공 방법과 위생, 포장, 수송 관리 등을종합적으로 판단하여
농림축산식품부와 인증 전문기관이 검증한식품을 의미합니다.
유기가공식품
(ORGANIC)
농림축산식품부
·참고지료 : 친환경농어엄 육성 및 유기식품 등의관리-지원에 관한 법글
주목 2.
자연의품격은
신선한 양배추를 사용합니다.
국내 유기농 농가에서 1년 내내 제철에 수확한
신선한 유기농 양배추로 제품을 만듭니다.
자연의품격이 원물을 공급받고 있는
제주도 유기농
양배추 동장입니다.
GNM O자연의풍격.
유기농 양배추의 지역별 수확시기
12월
2월
3월
5월
6월
9월
7월
6월
11월
""음식은신선함이 생명이다",0
"""에서 출발한
자연의품격의 깐깐반 고민
자연의품격은 사계절 내내 신선한
양배추를 구하기 위해 항상 고민합니다.
창고 저장 기간을 최소화하기 위해
전국의 유기농 양배추를 찾아다닙니다.
신선한 유기농 원료를 찾아
전국 구석구석을 탐방했습니다.
양배추 수확시기는 지역에 따라 조금씩 달라집니다.
자연의품격은 전국 곳곳을 돌아다니며 매년 사계절을 책임질
지역별 유기농 양배추 재배농가를 선별해 제철에 수확한
신선한 유기농 양배추를 공급받아 사용하고 있습니다.
주목 3.
깨끗한전처리 과정을거친
양배추를 사용합니다.
불량한겉잎은 떼어내고 다듬은 양배추를
유기농 전문세척시설에서 철저히 세척합니다.
손질 후
세척 후
손질 전
자연의품격은 정직하게 만든 건강식품을 제공하기 위해
생산단가의 상승을 감수하고 속잎을보호하는 역할을 하는
질기고 오염된 걸 껍질을 깨끗이 떼어내고, 부서지거나 못난
비품 원료는사용하지 않으며, 철저한 위생처리 절차를 거친
깨끗한 양배추만 엄선해 가공하고있습니다.
유기농 양배추브로콜리진액은 이렇게 만들어 집니다.
@ su어기능를 경니다.
① 이승준비중우
주목 4.
유기농 사과농축액을 넣어
맛있는 양배추즙!
달콤한 유기농 사과농축액을 넣어
부드럽고 맛있는 양배추즙!
자연의품격 유기농 양배추 브로골리 진맥은
유기농 사과농축액을 넣어 양배추 특유의
맛과 향을 개선한 제품입니다.
이제 맛에 대한부담 없이
유기농 양배추즙을 즐겨보세요!
국산유기농 양배추와
유기농 브로콜리로 만들었습니다.
0 국산유기농 양배추, 아낌없이 넣었습니다.
국산유기농 양배추를 정작하게 담아 원물본연의 맛을 지향합니다.
@ 국산브로콜리로 양배추즙의 맛과 영양을 보완했습니다.
브로콜리는수매가가 높고 가공이 까다롭다는 단점이 있지만,
양배추즙을 더욱 편안하게드실 수 있도록 국산 유기농 브로골리를 아낌없이 넣었습니다.
또한 이파리를 혼입해 양을 늘리지 않고 이파리를 제거한 브로골리 송이와 대만
정직하게담아 정성을 다해 만들었습니다.
양배추와 브로폴리에 관한 설명입니다.
베타카로틴
비타민 C
비타민A
식이섬유
루태인
지아잔
g주와 브로플리 원대한영영정보로재품과는 차이가 있을 수 있습니다.
armgng
어농앙배주
리진액.
참~ 좋은 양배추
참~ 쉽게 드세요!
유기농양바추
주목 5.
품격있는 신념!
정직한 제조과정을 거쳐 제품을 생산하는 것은 식품제조의 기본원칙입니다.
믿을 수 있는 원료를 사용합니다.
01
원물의 맛을 정직하게 담습니다.
02
철저한 생산관리와 위생검사로 안심할수 있는 제품을 생산합니다.
03
식품제조의 기본을 지키는 것은 자연의품격의 신념입니다.
자연의품격은 원칙을 지킴에
최선을 다할것을약속합니다.
잔류농약 걱정 없이. 가격 부담 없이
유기농 양배추즙을 맛있고
간편하게 즐겨보세요!
유기농양배추
브로콜리진액
Q&A
유기농 양배추 브로콜리 진액이 궁금하다!
첨가물이 들어가나요?
자연의품격 유기농 양배추 브로콜리 잔액은
유기농 양배추와 유기농 브로콜리 추출액에
유기농 사과농축액으로 맛을 더한 제품입니다.
Q
고형분이 무엇인가요?
고형분은 수분을 증발시키고 남은 유효성분 힘량을
뜻하며, 동상적으로 고형분수치가높을수록 원재료의
함량이 높다는 것을 의미합니다.
Q
유기농은 비싸다고 알고 있는데
가격이 저렴한 이유가 있나요?
식품은 바른 원료를 사용해야 하고 가격 또한 함리적이어야
합니다. 이를 위해 지연의품격은 유기농 인증 받은 재배
농가를찾고, 유통과정을 단순화해 가장 좋은 가격에
고품질의 제품을 제공할 수 있도록 노력해왔습니다.
유기농 양배추 브로콜리 진맥 또한 합리적인 가격에
고품질의 제품을제공하고자 하는 원칙에 따라유기농
원료를 사용하지만 일반 양배추즙 가격선에 판매하는
어려운 결정을내렸습니다.
원료의 세척이나 위생관리는
어떻게하나요?
자연의품격 유기농 양배추 브로콜리 잔맥은
전문인증기관으로부터 유기가공식품 인증을 받은 제품으로,
유기농 전문세척시설에서 유기가공기준에 따라 세척하고
있습니다.
GNM자연의품격 Lovely package
30포들이 박스포장으로 선물용으로 좋습니다!
고마운 분들에게 감사의 마음을 전하세요.
유기농양배추
브로콜리진액
상품 상세정보
식품의유형
액상차
내용량
품목보고번호
90 m
20170474063-9
유기농양배추브로콜리혼합추출액 96 % [고형분 3% 이상,
유기농양배추(국산) 76.5 %, 유기농브로콜리(국산) 13.5%, 정제수],
유기농사과농축액(터키산) 4%
원재료명 및 함량
내포장재질
반품 및 교환처
권장섭취량 및 섭취방법
폴리프로필렌(PP)
구입처 또는 고객상담실
성인 1일 1-3회, 1회 1포씩 음용하십시오
① 전자렌지에 직접 넣어 데우지 마십시오.
② 개봉 시 내용물이 흘러 나올 수 있으므로 주의하십시오.
③ 포장이 변형, 평창, 손상되었거나 내용물이 번질되었을 경우
유물하지 마십시오.
④ 제품의 개봉 또는 섭취 시 포장재에 의해 상처를 입을 수
있으니 주의하시기 바랍니다.
⑤ 임산부, 수유부, 특이제질, 말레르기 체질이신 분은 성분을
확인 후 섭취하여 주십시오.
6 본제품은난류(가금류), 우유, 메밀, 땅공, 대두, 밀, 게, 새우,
돼지고기, 복숭아, 토마토, 닭고기, 조개류를 사용한 제품과
같은 제조시설에서 제조하고 있습니다.
① 직사광선과 고온다습한 곳을 피하여 서늘한 곳에 보관하십시오.
② 개봉 후에는 냉장 보관하거나 가금적 빨리 드십시오.
·본 제품은 공정거래위원회 고시 소비자 분쟁해결기준에 의거
구입처에서 고환 또는 환불받을 수 있습니다.
·부정· 물링식품 신고는국번없이138
섭취 시 주의사항
보관방법
고객상담실
1600-8741
영양정보
충 내용광 1포(30 mL / 15kcal)
1% 17 mg
1% 트랜스지방 0g
1% 포회지방 0g
2% 콜레스테롤 0mg
0% 단백질 0g
나트륨 15mg
탄수화를 4g
당류 20
지방0g
1% 44g
Omg
GNM자연의품격 안심배송
과점
GNM지연의품격 물류센터는 위생적인 환경을 유지하기 위해 철저하게 관리하고 있으며,
발송전까지 청결하게 보관한 최근 상품으로 만나 보실 수 있습니다.
GNMO
10포들이 소박스와
튼튼한 선물상자
에어캡 안전 포장
전용택배박스
안전한 소재
4중지 포장파우치
옛이 투과되지 않아 내용물의
번색이나 변질로부터 안심되고
강한내구성으로 파손위험이 적습니다.
박스에 따우치만 담지 않고 10포들이
소박스를 넣어 흔들림을 출았습니다.
작업을 추가해 번거관더라도
파손을 최소화 하고자합니다.
GNM과 자연의품격이 함께하는
사랑나눔 프로젝트
GNM과 자연의품격은 월드비전, 굿네이버스 말알복지재단 해비타트,
초록우산 어린이 재단, 세이브더칠드런 등의 후원단체를 통해 수익금의 일정비율을
국내 아동후원과해외 아동후원에 사용하고 있으며, 작원들도 도움이필요한
아동을 위한 일대일 후원에 동참하고 있습니다.
&2 굿네이버스
초록우산m
e cur. O할복지재단
믿을 수 있는 안전한 제조시설
GNM자연의품격 유기농 양배추 브로콜리진액은
원료의 세척부터 가공, 이동, 보관까지의 모든
제조과정을 유기가공식품 기준에 맞춰
안전하고 청결하게 만든 제품입니다.
유기가공식품
1ORGANIC
생산물배상책임 보험가입
건강한 먹거리 고객의 건강을 최우선으로 생각하는 GNM자연의품격은
현대해상 생산물책임보험에 가입하여 더욱 안심할 수 있습니다.
H
현대해상
Q&A
GNM자연의품격 이런점이 궁금해요!
보관방법과 유통기한을 알려주세요!
실온에 보관하셔도 됨됩니다. 시원하게 드시길 원하시면
냉장보관 하셔도 좋습니다. 유동기한은 제조일로부터 2년
으로 2년 동안 보관이 기능한 제품이오니 안심하고 드셔도
됩니다. 또한 자연의품격은 고객님들께 항상 가장 최근에
제조된 제품을 보내드리니 더욱 안심하셔도 됩니다.
Q
결제완료 후 배송지를 변경하고싶어요!
구매하신 몰의 고객센터 또는 GNM자연의품격 고객센터
1600-8741로 문의해 주시면 도와드리도록 하겠습니다.
A
62포 주문하려는데 한박스에 30포씩 들어가면
2포는 어떻게 넣어주시는지요?
제품상세퍼이지를 보시면 손잡이가 달린 1박스에는
총 30포씩 들어갑니다. 10개들이 소박스 3개로 나누어져
있답니다. 날개포의 경우에는 배송 중 파손의 우려가있어
본 박스에 함께 넣어드립니다. 날개 포나 추가 포를 받으시는
고객님들께서는꼭!본 박스 안을 확인해 주시기 바랍니다.
침전물이 있는데 이게 무엇인가요?
칼슘, 철분 등 무기질(미네랄)이 응집된 것으로 정상적인
부분입니다. 원료성분에 의해 생길 수 있는 침전물로
변질이 아니오니 안삼심하시고 흔들어 드시면 됩니다.
A
Q
꾸준히 먹고 있는데 저번과 맛이 달라요!
GNW자연의품격 제품은 함량 및 생산방식을 항상 동일하게
적용하고있으나, 수매 당시 원물의 재배시기나 지역 또는
재배당시의 기후나토양에 따라 맛이 달라질 수 있습니다.
전자레인지에 데워서 먹어도 되나요?
따뜻하게드시길 원하시면 전자레인지 전용용기에
덜어서 데워 드시거나, 따뜻한 물에 파우치채로 넣어서
데워 드시길 권합니다.",1
"4단계
|아기밥,
용량 : 180g
식품유형 : 기타영·유아식
첫 이유식
만13개월부터
완료기 아기밥이며, 보통 만13개월이 되면 섭취하기가 쉬우며 어린이들도
섭취가능합니다.",0
"재료들이 큼직하여 어금니가 있는 아기들이 밥과 반찬을
충분히 씹을수 있어야만 섭취가 가능한 단계입니다.",0
아침 점심 저녁에 3~4가지의 반찬과 국으로 상을 차려줍니다.,0
"마음과 정성이
듬뿍담긴
이·유·식
501
502
김모듬야채밥
치킨시금치밥
180g/151.0kcal
180g/116.0 kcal
원재료 및 함량
원재료 및 함량
정제수52.24%, 유기농쌀17.6%(국산),
닭가슴살10.66%(국산 무항생제), 시금치6.87%(국산),
야채소스 |, 당근, 부추 1.33%(무농약),
찹쌀1.25%(유기농), 해바라기씨, 쌀눈, 이온화칼슘,
[닭고기함유]
정제수57.0%, 유기농쌀17.6%(국산), 무8.89%(국산),
애호박6.67%(국산), 당근4.0%(국산),
야채소스 | 3.56%(당근분말,양파분말/국산),
찹쌀1.25%(유기농), 김0.48%(국산), 건목이버섯,
쌀눈, 이온화칼슘
1팩당 영양성분 (용량180g)
1팩당 영양성분 (용량180g)
열량:151.0kcal,나트륨: 31.4mg (2%),탄수화물:29.4g
(9%),당류:0g (0%),지방:1.1g(2%),트렌스지방:0g.
포화지방:0.2g (2%), 콜레스테롤:3.5mg (1%),
단백질:5.8g(10%)
*1일 영양성분 기준치에 대한바율(%)은 2000kcal
기준이므로개인에 열량에 따라다를수 있습니다.",1
"열량:116.0kcal,나트륨25.6mg(1%),탄수화물-25.1g
(8%),당류:0g(0%),지방:0.5g(1.0%),트렌스지방:0g.
포화지방-0.1g(1%),콜레스테롤:0mg (0%),단백질:2.9g (5%)
*일영양성분가준치에 대한 바율(%)은 2000kcal
기준이므로개인에 열량에 따라 다를수 있습니다.",0
·위함량은 생쌀기준으로 산출되었으며 정제수를포함한 함량입니다.,0
★ 견과류인 해바라기씨를갈아서 넣어 부드럼습니다.,0
·위함량은 생쌀기준으로 산출되었으며 정제수를포함한 함량입니다.,0
★ 다양한야채와 김이 들어가있습니다.,0
"504
503
연어필렛해초밥
우리콩두부 비트밥
180g/142.0kcal
180g/175.0 kcal
원재료 및 함량
원재료 및 함량
정제수, 유기농쌀15.8%(국산), 애호박(국산),
훈제연어5.56% [연어육(칠레산)/정제염 (국산),
야채소스 |, 흑미2.22%(무농약), 찹쌀1.25%(유기농),
파프리카, 미역분말0.14%(국산), 쌀눈, 참기름,
대두유, 이온화칼슘, [대두함유]
정제수, 유기농쌀17.6%(국산), 두부12.22%
{대두(국산)/응고제), 콩나물2.22%(국산무농약),
비트2.22%(국산 무농약), 고사리, 찹쌀1.25%(유기농),
된장, 쌀눈, 이온화칼슘, [밀.대두함유]
1팩당 영양성분 (용량180g)
1팩당 영양성분 (용량180g)
열량:142kcal,나트륨:46.5mg (2%),탄수화물:30.5g
(9%),당류:Og (0%),지방:0.4g (1%),트렌스지방:0g.
포화지방:0.1g(1%),콜레스테롤: Omg (0%),
단백질:4.1g(7%)
*일영양성분 기준치에 대한바율(%)은 2000 kcal
기준이므로개인에 열량에 따라다른수있습니다.",1
